"CustomerID","InsuredAge","InsuredZipCode","InsuredGender","InsuredEducationLevel","InsuredOccupation","InsuredHobbies","CapitalGains","CapitalLoss","Country"
"Cust13174",31,611852,"FEMALE","Associate","armed-forces","camping",71400,-53300,"India"
"Cust13175",46,442598,"MALE","High School","transport-moving","dancing",0,0,"India"
"Cust13176",40,430987,"FEMALE","Masters","machine-op-inspct","bungie-jumping",0,-50000,"India"
"Cust13177",36,430104,"MALE","High School","other-service","movies",75400,-48800,"India"
"Cust13178",46,612904,"MALE","PhD","armed-forces","exercise",47900,0,"India"
"Cust13179",28,441648,"FEMALE","College","protective-serv","board-games",0,-59900,"India"
"Cust1318",45,605756,"FEMALE","Associate","adm-clerical","camping",39400,-63900,"India"
"Cust13180",26,604804,"MALE","MD","transport-moving","kayaking",63600,-88300,"India"
"Cust13181",44,460308,"FEMALE","MD","priv-house-serv","kayaking",53900,0,"India"
"Cust13182",45,618862,"MALE","MD","priv-house-serv","board-games",0,-41300,"India"
"Cust13184",45,440720,"MALE","PhD","transport-moving","golf",0,-54600,"India"
"Cust13187",36,608525,"MALE","Associate","craft-repair","basketball",72200,0,"India"
"Cust13189",32,604377,"MALE","High School","tech-support","dancing",0,0,"India"
"Cust1319",33,451184,"FEMALE","High School","transport-moving","yachting",0,0,"India"
"Cust13190",49,476456,"MALE","Masters","protective-serv","exercise",0,0,"India"
"Cust13191",33,477382,"FEMALE","JD","farming-fishing","bungie-jumping",37100,-57700,"India"
"Cust13192",42,600275,"MALE","JD","farming-fishing","exercise",55200,-39200,"India"
"Cust13193",29,616161,"FEMALE","MD","adm-clerical","polo",62700,0,"India"
"Cust13194",53,449718,"MALE","MD","tech-support","kayaking",25000,-51500,"India"
"Cust13195",40,455340,"MALE","JD","other-service","hiking",59400,-32200,"India"
"Cust13196",49,431853,"FEMALE","MD","handlers-cleaners","basketball",0,0,"India"
"Cust13197",33,453620,"FEMALE","High School","other-service","bungie-jumping",42900,-90200,"India"
"Cust13198",30,468813,"MALE","MD","farming-fishing","sleeping",16100,0,"India"
"Cust13199",45,477415,"MALE","JD","handlers-cleaners","bungie-jumping",0,-72000,"India"
"Cust1320",30,459588,"MALE","Associate","protective-serv","reading",51600,-73900,"India"
"Cust13200",44,606283,"MALE","Associate","exec-managerial","camping",0,0,"India"
"Cust13201",48,464874,"MALE","Masters","priv-house-serv","bungie-jumping",45100,-32800,"India"
"Cust13202",46,452496,"FEMALE","College","sales","kayaking",47600,0,"India"
"Cust13203",30,430714,"FEMALE","High School","craft-repair","video-games",0,0,"India"
"Cust13204",49,478947,"MALE","High School","transport-moving","base-jumping",0,-13800,"India"
"Cust13205",43,608371,"FEMALE","High School","machine-op-inspct","board-games",0,-39100,"India"
"Cust13207",38,446544,"MALE","MD","craft-repair","kayaking",65600,0,"India"
"Cust13208",44,466959,"MALE","Masters","machine-op-inspct","sleeping",66400,-39800,"India"
"Cust13209",27,444896,"FEMALE","Associate","handlers-cleaners","video-games",52700,0,"India"
"Cust1321",37,616637,"FEMALE","High School","sales","video-games",61600,-30200,"India"
"Cust13212",28,446174,"FEMALE","High School","handlers-cleaners","base-jumping",0,-51100,"India"
"Cust13213",37,466676,"MALE","High School","priv-house-serv","skydiving",59900,-43400,"India"
"Cust13215",26,616120,"FEMALE","Associate","machine-op-inspct","exercise",0,0,"India"
"Cust13217",39,443191,"MALE","Associate","priv-house-serv","hiking",0,-53800,"India"
"Cust13218",49,460820,"MALE","College","armed-forces","exercise",47800,0,"India"
"Cust13219",49,431121,"FEMALE","High School","sales","yachting",56700,0,"India"
"Cust1322",30,447979,"MALE","JD","adm-clerical","polo",58500,-46800,"India"
"Cust13221",39,470485,"FEMALE","Associate","tech-support","sleeping",65000,-49200,"India"
"Cust13223",51,601600,"MALE","MD","other-service","polo",0,-37100,"India"
"Cust13224",52,462767,"FEMALE","High School","craft-repair","kayaking",0,-64000,"India"
"Cust13225",40,439269,"MALE","MD","transport-moving","hiking",0,-51600,"India"
"Cust13227",44,441370,"FEMALE","JD","prof-specialty","dancing",36900,-55000,"India"
"Cust13228",43,444913,"FEMALE","MD","machine-op-inspct","golf",39900,-71200,"India"
"Cust13229",32,431389,"MALE","College","handlers-cleaners","paintball",55300,-58400,"India"
"Cust1323",44,460176,"MALE","High School","handlers-cleaners","movies",0,0,"India"
"Cust13231",32,435995,"MALE","JD","craft-repair","golf",0,-73400,"India"
"Cust13233",34,438617,"FEMALE","College","farming-fishing","board-games",12100,0,"India"
"Cust13236",36,608525,"FEMALE","Masters","tech-support","sleeping",53200,0,"India"
"Cust13237",32,458727,"MALE","JD","armed-forces","golf",0,0,"India"
"Cust1324",50,459429,"FEMALE","Masters","priv-house-serv","board-games",0,0,"India"
"Cust13240",31,442632,"FEMALE","Masters","armed-forces","bungie-jumping",0,-52600,"India"
"Cust13241",37,606144,"FEMALE","Masters","transport-moving","yachting",0,-44600,"India"
"Cust13242",57,615220,"FEMALE","High School","handlers-cleaners","golf",0,-66100,"India"
"Cust13243",38,615383,"FEMALE","PhD","craft-repair","base-jumping",83200,-53300,"India"
"Cust13244",41,439502,"FEMALE","MD","priv-house-serv","base-jumping",0,0,"India"
"Cust13245",30,620104,"FEMALE","Associate","priv-house-serv","base-jumping",57800,-53700,"India"
"Cust13246",40,605408,"MALE","JD","machine-op-inspct","base-jumping",0,-45000,"India"
"Cust13247",31,440251,"FEMALE","PhD","priv-house-serv","kayaking",0,-51500,"India"
"Cust13248",50,619892,"MALE","High School","other-service","kayaking",0,0,"India"
"Cust1325",26,465456,"MALE","College","exec-managerial","sleeping",0,0,"India"
"Cust13250",37,438215,"MALE","High School","transport-moving","reading",0,-61000,"India"
"Cust13252",54,444734,"MALE","College","handlers-cleaners","camping",55400,-24400,"India"
"Cust13254",27,443854,"MALE","JD","farming-fishing","skydiving",62800,0,"India"
"Cust13255",40,605490,"FEMALE","PhD","armed-forces","sleeping",49900,-19800,"India"
"Cust13256",43,609898,"MALE","PhD","machine-op-inspct","kayaking",48200,0,"India"
"Cust13257",43,466970,"FEMALE","Masters","adm-clerical","reading",0,-63400,"India"
"Cust13258",37,478172,"MALE","JD","other-service","hiking",0,0,"India"
"Cust13259",40,609390,"FEMALE","Associate","sales","movies",0,0,"India"
"Cust1326",55,464665,"MALE","JD","tech-support","sleeping",0,-65400,"India"
"Cust13261",40,469653,"FEMALE","MD","adm-clerical","basketball",0,-49400,"India"
"Cust13262",31,476737,"FEMALE","Associate","adm-clerical","kayaking",0,-40900,"India"
"Cust13263",32,446898,"FEMALE","Associate","handlers-cleaners","dancing",45500,-60600,"India"
"Cust13265",31,433153,"FEMALE","College","tech-support","hiking",0,-33300,"India"
"Cust13266",40,438178,"MALE","Associate","machine-op-inspct","bungie-jumping",0,0,"India"
"Cust13267",37,449221,"FEMALE","College","protective-serv","golf",64200,0,"India"
"Cust13268",33,472657,"MALE","High School","sales","exercise",51100,-48300,"India"
"Cust13269",32,438546,"FEMALE","Associate","adm-clerical","kayaking",0,-40900,"India"
"Cust1327",49,430853,"FEMALE","High School","farming-fishing","bungie-jumping",0,-42100,"India"
"Cust13272",33,446895,"FEMALE","Associate","adm-clerical","golf",35300,-58100,"India"
"Cust13273",29,614812,"MALE","High School","sales","golf",27100,-58400,"India"
"Cust13274",37,432148,"MALE","Masters","machine-op-inspct","yachting",0,-39300,"India"
"Cust13276",45,611118,"MALE","High School","sales","base-jumping",34000,0,"India"
"Cust13278",43,457130,"FEMALE","High School","priv-house-serv","skydiving",54100,-77600,"India"
"Cust13279",37,443191,"MALE","Associate","machine-op-inspct","camping",0,-53800,"India"
"Cust1328",47,615712,"MALE","PhD","craft-repair","yachting",0,0,"India"
"Cust13280",25,472475,"MALE","Associate","priv-house-serv","golf",0,0,"India"
"Cust13281",29,442142,"FEMALE","Associate","farming-fishing","skydiving",0,-18600,"India"
"Cust13283",35,605408,"FEMALE","Masters","armed-forces","base-jumping",43900,0,"India"
"Cust13284",43,609409,"FEMALE","MD","exec-managerial","bungie-jumping",0,-39500,"India"
"Cust13285",44,605369,"MALE","JD","machine-op-inspct","bungie-jumping",0,-53800,"India"
"Cust13286",45,605756,"FEMALE","JD","transport-moving","camping",34900,-63900,"India"
"Cust13287",30,451184,"FEMALE","High School","transport-moving","camping",0,0,"India"
"Cust1329",40,608228,"MALE","MD","armed-forces","base-jumping",0,0,"India"
"Cust13290",44,460176,"MALE","Associate","exec-managerial","board-games",0,0,"India"
"Cust13291",46,459429,"FEMALE","Masters","machine-op-inspct","board-games",49900,0,"India"
"Cust13292",47,619108,"MALE","College","farming-fishing","camping",0,0,"India"
"Cust13293",47,606249,"FEMALE","College","farming-fishing","bungie-jumping",49900,-62700,"India"
"Cust13294",53,479320,"MALE","PhD","craft-repair","yachting",0,0,"India"
"Cust13296",26,439534,"MALE","JD","machine-op-inspct","base-jumping",58600,-28700,"India"
"Cust13297",28,438617,"FEMALE","MD","prof-specialty","reading",12100,0,"India"
"Cust13298",31,431937,"MALE","High School","prof-specialty","polo",63600,-48700,"India"
"Cust13299",25,613327,"FEMALE","JD","craft-repair","golf",0,-54700,"India"
"Cust1330",31,457535,"MALE","PhD","protective-serv","board-games",0,-27900,"India"
"Cust13300",38,459562,"MALE","College","armed-forces","sleeping",0,-56600,"India"
"Cust13301",37,477938,"MALE","Associate","tech-support","camping",58500,-53700,"India"
"Cust13302",31,617721,"FEMALE","Associate","priv-house-serv","movies",39600,0,"India"
"Cust13304",40,450339,"FEMALE","Associate","machine-op-inspct","movies",25000,0,"India"
"Cust13305",47,600418,"MALE","PhD","protective-serv","sleeping",0,0,"India"
"Cust13306",30,470603,"MALE","PhD","transport-moving","hiking",75800,-63100,"India"
"Cust13307",55,601600,"MALE","MD","priv-house-serv","skydiving",67400,0,"India"
"Cust13308",43,618632,"FEMALE","PhD","farming-fishing","dancing",0,-74300,"India"
"Cust13309",32,452204,"MALE","JD","tech-support","cross-fit",46400,0,"India"
"Cust1331",28,442540,"MALE","Masters","machine-op-inspct","base-jumping",0,0,"India"
"Cust13310",45,474848,"FEMALE","PhD","prof-specialty","polo",0,-73400,"India"
"Cust13311",30,445601,"FEMALE","High School","craft-repair","camping",0,-41500,"India"
"Cust13312",58,446606,"MALE","High School","adm-clerical","bungie-jumping",67600,-65300,"India"
"Cust13314",41,604833,"FEMALE","MD","prof-specialty","camping",39300,-65600,"India"
"Cust13315",34,446544,"FEMALE","College","craft-repair","paintball",16100,0,"India"
"Cust13316",28,461919,"FEMALE","PhD","other-service","golf",30400,0,"India"
"Cust13318",33,478423,"MALE","PhD","prof-specialty","movies",0,0,"India"
"Cust13321",45,614372,"MALE","PhD","exec-managerial","hiking",69400,0,"India"
"Cust13322",57,602258,"MALE","High School","protective-serv","reading",0,-56200,"India"
"Cust13323",41,432405,"FEMALE","Masters","farming-fishing","skydiving",65100,-50300,"India"
"Cust13324",29,479821,"FEMALE","Associate","sales","video-games",51500,0,"India"
"Cust13325",61,445339,"MALE","College","other-service","bungie-jumping",0,0,"India"
"Cust13326",43,613436,"FEMALE","Associate","tech-support","reading",46300,-33000,"India"
"Cust13327",31,440961,"FEMALE","PhD","farming-fishing","base-jumping",0,0,"India"
"Cust13329",39,444797,"MALE","JD","transport-moving","sleeping",0,0,"India"
"Cust1333",25,439534,"FEMALE","JD","tech-support","base-jumping",67000,-53600,"India"
"Cust13331",34,435995,"FEMALE","PhD","exec-managerial","sleeping",64800,-73400,"India"
"Cust13332",42,431361,"MALE","Masters","craft-repair","board-games",0,0,"India"
"Cust13333",31,452204,"MALE","JD","prof-specialty","cross-fit",46400,0,"India"
"Cust13334",38,476737,"FEMALE","High School","other-service","paintball",0,-40900,"India"
"Cust13335",24,440327,"MALE","College","tech-support","exercise",0,-45300,"India"
"Cust13336",31,436973,"MALE","High School","machine-op-inspct","base-jumping",0,0,"India"
"Cust13338",34,430232,"FEMALE","JD","sales","video-games",52600,-30400,"India"
"Cust13339",46,449793,"MALE","PhD","farming-fishing","golf",54900,0,"India"
"Cust1334",26,462420,"FEMALE","MD","prof-specialty","reading",0,0,"India"
"Cust13341",58,605121,"MALE","MD","sales","movies",0,-40000,"India"
"Cust13343",58,435299,"MALE","JD","other-service","exercise",55600,0,"India"
"Cust13345",30,619620,"FEMALE","High School","other-service","bungie-jumping",0,-47400,"India"
"Cust13349",51,438584,"MALE","Masters","sales","skydiving",0,0,"India"
"Cust13350",33,617804,"FEMALE","High School","exec-managerial","skydiving",50700,-66300,"India"
"Cust13351",32,441175,"MALE","MD","adm-clerical","exercise",52700,-40600,"India"
"Cust13352",44,458132,"FEMALE","High School","sales","sleeping",0,-64100,"India"
"Cust13355",37,457722,"MALE","Associate","adm-clerical","video-games",57300,-50400,"India"
"Cust13356",30,473645,"FEMALE","High School","tech-support","exercise",70500,-29900,"India"
"Cust13357",37,619108,"MALE","College","farming-fishing","camping",64000,0,"India"
"Cust13359",45,451672,"MALE","College","prof-specialty","paintball",0,0,"India"
"Cust13360",35,616341,"FEMALE","High School","machine-op-inspct","basketball",63900,-43700,"India"
"Cust13361",47,460535,"MALE","Masters","adm-clerical","bungie-jumping",0,0,"India"
"Cust13362",37,606487,"FEMALE","JD","craft-repair","yachting",0,-36600,"India"
"Cust13363",43,620737,"FEMALE","High School","priv-house-serv","base-jumping",0,0,"India"
"Cust13364",34,449260,"MALE","JD","tech-support","paintball",45600,-61400,"India"
"Cust13365",35,464145,"MALE","JD","tech-support","chess",0,0,"India"
"Cust13366",37,466818,"FEMALE","MD","prof-specialty","video-games",0,-39500,"India"
"Cust13367",23,464237,"MALE","High School","machine-op-inspct","dancing",0,0,"India"
"Cust13368",46,614521,"MALE","MD","machine-op-inspct","reading",0,-54700,"India"
"Cust13369",34,468508,"MALE","Masters","farming-fishing","exercise",44900,-45800,"India"
"Cust1337",39,466634,"MALE","College","armed-forces","sleeping",0,-56600,"India"
"Cust13371",60,444500,"MALE","High School","transport-moving","reading",82200,-62100,"India"
"Cust13372",40,477356,"FEMALE","JD","transport-moving","video-games",0,-67400,"India"
"Cust13373",36,615383,"MALE","Associate","craft-repair","yachting",83200,-53300,"India"
"Cust13374",35,601425,"FEMALE","MD","priv-house-serv","exercise",38700,0,"India"
"Cust13379",31,453620,"FEMALE","Associate","adm-clerical","bungie-jumping",0,-66000,"India"
"Cust1338",37,446435,"MALE","Associate","tech-support","camping",0,-53700,"India"
"Cust13381",50,620869,"MALE","MD","machine-op-inspct","camping",54600,-45500,"India"
"Cust13383",40,471806,"FEMALE","Associate","sales","reading",0,0,"India"
"Cust13385",49,619166,"MALE","Associate","armed-forces","bungie-jumping",0,0,"India"
"Cust13387",43,442308,"FEMALE","High School","handlers-cleaners","reading",0,0,"India"
"Cust13388",33,469383,"FEMALE","PhD","other-service","camping",70300,0,"India"
"Cust13389",29,440327,"FEMALE","College","tech-support","reading",42800,0,"India"
"Cust1339",30,438237,"FEMALE","Associate","priv-house-serv","movies",39600,-64300,"India"
"Cust13390",33,438617,"MALE","College","priv-house-serv","bungie-jumping",12100,0,"India"
"Cust13391",29,613936,"FEMALE","MD","adm-clerical","sleeping",0,-45700,"India"
"Cust13392",30,472163,"FEMALE","Associate","machine-op-inspct","board-games",0,0,"India"
"Cust13393",44,447458,"FEMALE","PhD","adm-clerical","basketball",0,0,"India"
"Cust13395",46,432399,"FEMALE","MD","priv-house-serv","board-games",0,-12100,"India"
"Cust13396",37,607605,"FEMALE","Associate","other-service","camping",57800,0,"India"
"Cust13399",37,465764,"MALE","PhD","prof-specialty","skydiving",64400,0,"India"
"Cust1340",35,468313,"MALE","MD","priv-house-serv","video-games",35400,-49200,"India"
"Cust13400",32,460359,"FEMALE","JD","priv-house-serv","dancing",45500,0,"India"
"Cust13401",32,441175,"FEMALE","High School","exec-managerial","paintball",54500,-40600,"India"
"Cust13403",40,443462,"FEMALE","High School","sales","camping",49600,-70300,"India"
"Cust13404",36,446158,"FEMALE","PhD","tech-support","paintball",53200,-51900,"India"
"Cust13406",54,434669,"MALE","JD","tech-support","sleeping",0,-62400,"India"
"Cust13408",37,606177,"FEMALE","Masters","tech-support","golf",53100,-63400,"India"
"Cust1341",45,476303,"FEMALE","JD","sales","cross-fit",0,-61000,"India"
"Cust13411",40,468433,"MALE","JD","armed-forces","camping",49600,-72900,"India"
"Cust13413",27,471366,"MALE","Associate","adm-clerical","exercise",46800,0,"India"
"Cust13414",29,450746,"FEMALE","High School","farming-fishing","golf",0,-18600,"India"
"Cust13415",30,614948,"MALE","JD","armed-forces","yachting",0,0,"India"
"Cust13417",33,470670,"FEMALE","High School","tech-support","kayaking",45000,-58100,"India"
"Cust13418",41,450368,"FEMALE","High School","machine-op-inspct","reading",71300,-70300,"India"
"Cust13419",45,448809,"MALE","MD","machine-op-inspct","reading",0,-71700,"India"
"Cust1342",42,450339,"FEMALE","Associate","craft-repair","movies",25000,0,"India"
"Cust13420",43,466970,"MALE","Associate","tech-support","reading",0,-63400,"India"
"Cust13422",47,602500,"MALE","Associate","machine-op-inspct","bungie-jumping",0,-39100,"India"
"Cust13423",34,441363,"MALE","College","prof-specialty","base-jumping",61400,-36600,"India"
"Cust13425",28,612826,"FEMALE","JD","machine-op-inspct","paintball",52200,0,"India"
"Cust13426",39,439964,"MALE","Masters","sales","sleeping",52600,-53700,"India"
"Cust13427",39,469653,"FEMALE","Associate","armed-forces","exercise",0,-37500,"India"
